Index,Season,Week,Day,Date,Time,Home,Away,ScoreH,ScoreA,Attendance,Venue,Longitude,Latitude,Capacity,H_Followers,A_Followers,Rank_H,Rank_A,Families,Period,Weekend,TemperatureC,DewPoint,RH,LaggedAttendance,RankDiff,GameImp
416,2012,9,Thursday,2012-10-04,20:00:00,Al-Raed,Al-Shoulla,2,2,1243,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,20600,8,10,No,Night,Yes,31,4,18.12,4309,2,1
417,2012,9,Thursday,2012-10-04,20:00:00,Al-Faisaly,Al-Fateh,0,0,1075,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,161100,13,1,No,Night,Yes,31,4,18.12,745,12,1
418,2012,9,Friday,2012-10-05,20:00:00,Al-Shabab,Al-Nassr,2,1,6750,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,3100000,4,6,No,Night,Yes,32,-2,11.12,1120,2,1
419,2012,9,Sunday,2012-10-07,20:00:00,Najran,Al-Ahli,2,0,1087,Al-Ukhdood Stadium,44.24472,17.59028,2800,31200,2000000,7,5,No,Night,No,25,-5,13.34,360,2,1
420,2012,9,Sunday,2012-10-07,20:00:00,Al-Taawoun,Al-Ittihad,3,3,1591,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,4000000,11,5,No,Night,No,32,7,21.07,705,6,1
421,2012,9,Sunday,2012-10-07,20:00:00,Al-Ettifaq,Hajer,3,1,160,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,21900,10,11,No,Night,No,28,19,58.11,417,1,1
422,2012,9,Sunday,2012-10-07,20:00:00,Al-Wehda,Al-Hilal,1,2,1853,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,9600000,14,2,No,Night,No,32,23,59.04,350,12,1
423,2012,10,Friday,2012-10-19,19:50:00,Al-Shoulla,Al-Ettifaq,0,1,350,Al-Shoalah Club Stadium,47.3473497,24.165976,6000,20600,226500,10,12,No,Night,Yes,28,3,20.07,374,2,1
424,2012,10,Friday,2012-10-19,19:50:00,Al-Fateh,Hajer,3,0,5904,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,21900,1,12,No,Night,Yes,28,11,34.73,4247,11,1
425,2012,10,Friday,2012-10-19,19:50:00,Al-Faisaly,Al-Wehda,4,3,1100,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,226600,13,14,No,Night,Yes,29,5,21.79,1075,1,1
426,2012,10,Saturday,2012-10-20,19:50:00,Al-Taawoun,Al-Shabab,0,1,2625,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,414900,12,3,No,Night,Yes,29,3,18.94,1591,9,1
427,2012,10,Saturday,2012-10-20,19:50:00,Al-Nassr,Najran,1,1,2804,King Fahad International Stadium,46.839236,24.788206,67000,3100000,31200,3,7,No,Night,Yes,28.7,1.3,17.07,1612,4,1
428,2012,11,Thursday,2012-11-01,19:40:00,Al-Hilal,Al-Faisaly,1,0,1980,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,9600000,103900,2,13,No,Night,Yes,23,4,28.99,3570,11,1
429,2012,11,Thursday,2012-11-01,19:40:00,Al-Ettifaq,Al-Shabab,3,1,1614,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,414900,9,3,No,Night,Yes,21,12,56.41,160,6,1
430,2012,11,Friday,2012-11-02,19:40:00,Hajer,Al-Taawoun,0,1,275,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,21900,208700,12,11,No,Night,Yes,21,2,28.42,388,1,1
431,2012,11,Friday,2012-11-02,19:40:00,Al-Nassr,Al-Shoulla,3,1,900,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,3100000,20600,4,10,No,Night,Yes,23.1,-1.1,19.99,2804,6,1
432,2012,11,Sunday,2012-11-04,19:40:00,Najran,Al-Ittihad,2,0,1305,Al-Ukhdood Stadium,44.24472,17.59028,2800,31200,4000000,8,4,No,Night,No,20,-1,24.34,1087,4,1
433,2012,11,Sunday,2012-11-04,19:40:00,Al-Wehda,Al-Raed,0,1,250,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,149200,14,9,No,Night,No,31,20,52.01,1853,5,1
434,2012,12,Thursday,2012-11-08,19:40:00,Al-Shoulla,Hajer,0,0,180,Al-Shoalah Club Stadium,47.3473497,24.165976,6000,20600,21900,11,12,No,Night,Yes,24.1,2.7,24.75,350,1,1
435,2012,12,Friday,2012-11-09,19:40:00,Najran,Al-Faisaly,0,1,1302,Al-Ukhdood Stadium,44.24472,17.59028,2800,31200,103900,6,13,No,Night,Yes,18,0,29.66,1305,7,1
436,2012,12,Friday,2012-11-09,19:40:00,Al-Fateh,Al-Wehda,3,1,4053,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,226600,1,14,No,Night,Yes,24,2,23.69,5904,13,1
437,2012,12,Friday,2012-11-09,19:40:00,Al-Ettifaq,Al-Raed,1,0,662,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,149200,8,9,No,Night,Yes,22,13,56.66,1614,1,1
438,2012,12,Saturday,2012-11-10,19:40:00,Al-Taawoun,Al-Hilal,1,4,7397,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,9600000,11,2,No,Night,Yes,25,13,47.28,2625,9,1
439,2012,12,Saturday,2012-11-10,19:40:00,Al-Shabab,Al-Ittihad,2,2,3387,King Fahad International Stadium,46.839236,24.788206,67000,414900,4000000,3,6,No,Night,Yes,26,1,19.57,6750,3,1
440,2012,2,Saturday,2012-11-17,19:35:00,Al-Taawoun,Al-Ahli,2,1,1335,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,2000000,10,4,No,Night,Yes,24,11,44.01,NA,6,1
441,2012,8,Saturday,2012-11-17,19:35:00,Al-Fateh,Al-Ittihad,2,1,5760,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,4000000,1,5,No,Night,Yes,18,3,36.77,4053,4,1
442,2012,7,Saturday,2012-11-17,19:35:00,Al-Ettifaq,Al-Nassr,1,3,5186,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,3100000,7,4,No,Night,Yes,19,11,59.76,662,3,1
443,2012,13,Wednesday,2012-11-21,19:35:00,Al-Hilal,Al-Ahli,4,1,12179,King Fahad International Stadium,46.839236,24.788206,67000,9600000,2000000,2,3,No,Night,No,17,7,51.75,1980,1,1
444,2012,13,Wednesday,2012-11-21,19:35:00,Al-Fateh,Al-Ettifaq,1,0,2587,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,226500,1,5,No,Night,No,17,11,67.77,5760,4,1
445,2012,13,Wednesday,2012-11-21,19:35:00,Al-Wehda,Al-Taawoun,1,1,250,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,208700,14,10,No,Night,No,28,14,42.28,250,4,1
446,2012,13,Thursday,2012-11-22,19:35:00,Hajer,Al-Shabab,1,2,479,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,21900,414900,13,3,No,Night,Yes,17,9,59.28,275,10,1
447,2012,13,Thursday,2012-11-22,19:35:00,Al-Raed,Najran,1,1,1959,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,31200,9,7,No,Night,Yes,23,4,28.99,1243,2,1
448,2012,13,Thursday,2012-11-22,19:35:00,Al-Ittihad,Al-Shoulla,1,0,7398,Prince Abdullah Al-Faisal Stadium,39.251693,21.446608,18000,4000000,20600,6,11,No,Night,Yes,27.6,23,76.06,6702,5,1
449,2012,13,Thursday,2012-11-22,19:35:00,Al-Faisaly,Al-Nassr,1,2,2167,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,3100000,12,4,No,Night,Yes,23,4,28.99,1100,8,1
450,2012,8,Monday,2012-11-26,19:35:00,Al-Ahli,Al-Ettifaq,0,2,5806,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,2000000,226500,5,4,No,Night,No,27,12,39.34,6743,1,1
451,2012,14,Thursday,2012-11-29,19:35:00,Najran,Al-Shabab,2,3,630,Al-Ukhdood Stadium,44.24472,17.59028,2800,31200,414900,8,3,No,Night,Yes,19,11,59.76,1302,5,1
452,2012,6,Friday,2012-11-30,19:45:00,Al-Ittihad,Al-Ahli,1,3,22993,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,4000000,2000000,8,6,No,Night,Yes,27,15,47.82,7398,2,1
453,2012,14,Tuesday,2012-12-04,19:35:00,Al-Shoulla,Al-Ahli,1,3,1500,Al-Shoalah Club Stadium,47.3473497,24.165976,6000,20600,2000000,11,5,No,Night,No,14.6,3.5,47.3,180,6,1
454,2012,14,Tuesday,2012-12-04,19:35:00,Al-Ittihad,Al-Raed,2,2,2401,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,4000000,149200,8,9,No,Night,No,27,16,50.99,22993,1,1
455,2012,14,Tuesday,2012-12-04,19:35:00,Al-Hilal,Hajer,2,0,2800,King Fahad International Stadium,46.839236,24.788206,67000,9600000,21900,2,13,No,Night,No,14.6,3.5,47.3,12179,11,1
456,2012,14,Thursday,2012-12-06,15:10:00,Al-Faisaly,Al-Taawoun,2,1,1181,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,208700,12,10,No,Daytime,Yes,26,12,41.73,2167,2,1
457,2012,14,Thursday,2012-12-06,19:35:00,Al-Wehda,Al-Ettifaq,0,3,230,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,226500,14,5,No,Night,Yes,27,17,54.33,250,9,1
458,2012,10,Saturday,2012-12-08,19:35:00,Al-Raed,Al-Ahli,1,1,2416,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,2000000,9,7,No,Night,Yes,22,15,64.5,1959,2,1
459,2012,14,Sunday,2012-12-09,19:35:00,Al-Nassr,Al-Fateh,0,0,3286,King Fahad International Stadium,46.839236,24.788206,67000,3100000,161100,5,1,No,Night,No,21,13,60.24,900,4,1
460,2012,10,Sunday,2012-12-09,19:35:00,Al-Ittihad,Al-Hilal,1,2,25026,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,4000000,9600000,7,2,No,Night,No,27,18,57.87,2401,5,1
461,2012,15,Wednesday,2012-12-12,19:35:00,Hajer,Najran,1,0,527,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,21900,31200,13,8,No,Night,No,15,0,35.9,479,5,1
462,2012,15,Wednesday,2012-12-12,19:35:00,Al-Raed,Al-Nassr,0,2,7266,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,3100000,9,4,No,Night,No,15,5,51.21,2416,5,1
463,2012,15,Thursday,2012-12-13,15:10:00,Al-Shoulla,Al-Wehda,1,0,154,Al-Shoalah Club Stadium,47.3473497,24.165976,6000,20600,226600,12,14,No,Daytime,Yes,14.7,1.8,41.66,1500,2,1
464,2012,15,Thursday,2012-12-13,15:10:00,Al-Shabab,Al-Faisaly,3,2,1148,King Fahad International Stadium,46.839236,24.788206,67000,414900,103900,3,10,No,Daytime,Yes,14.7,1.8,41.66,3387,7,1
465,2012,15,Thursday,2012-12-13,19:40:00,Al-Ahli,Al-Taawoun,1,1,4058,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,2000000,208700,6,11,No,Night,Yes,24,18,69.16,5806,5,1
466,2012,15,Friday,2012-12-14,14:55:00,Al-Fateh,Al-Hilal,2,1,8425,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,9600000,1,1,No,Daytime,Yes,16,6,51.48,2587,0,1
467,2012,15,Friday,2012-12-14,19:40:00,Al-Ettifaq,Al-Ittihad,0,0,7200,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,226500,4000000,5,7,No,Night,Yes,15,7,58.79,5186,2,1
468,2012,16,Thursday,2012-12-27,15:00:00,Al-Fateh,Al-Shoulla,2,1,1340,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,20600,2,10,No,Daytime,Yes,13,8,71.66,8425,8,1
469,2012,16,Thursday,2012-12-27,15:25:00,Al-Taawoun,Al-Ettifaq,1,1,408,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,226500,11,5,No,Daytime,Yes,17,5,45.07,1335,6,1
470,2012,16,Thursday,2012-12-27,19:45:00,Al-Ahli,Al-Shabab,1,0,4395,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,2000000,414900,6,3,No,Night,Yes,26,14,47.55,4058,3,1
471,2012,16,Friday,2012-12-28,15:15:00,Al-Hilal,Najran,3,1,3783,King Fahad International Stadium,46.839236,24.788206,67000,9600000,31200,2,8,No,Daytime,Yes,12,6,66.72,2800,6,1
472,2012,16,Friday,2012-12-28,15:20:00,Al-Faisaly,Al-Raed,2,2,859,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,149200,12,9,No,Daytime,Yes,17,9,59.28,1181,3,1
473,2012,16,Friday,2012-12-28,19:45:00,Al-Ittihad,Al-Nassr,1,1,9015,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,4000000,3100000,7,4,No,Night,Yes,26,20,69.55,25026,3,1
474,2012,16,Saturday,2012-12-29,19:45:00,Al-Wehda,Hajer,1,2,210,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,21900,14,13,No,Night,Yes,25,19,69.36,230,1,1
475,2012,17,Monday,2013-01-21,20:00:00,Al-Raed,Al-Fateh,1,3,508,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,161100,9,1,No,Night,No,17,4,42.03,7266,8,1
476,2012,12,Monday,2013-01-21,20:00:00,Al-Ahli,Al-Nassr,2,1,8264,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,2000000,3100000,6,4,No,Night,No,26,15,50.73,4395,2,1
477,2012,17,Thursday,2013-01-24,15:20:00,Hajer,Al-Ahli,1,4,1476,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,21900,2000000,11,6,No,Daytime,Yes,19,3,34.54,527,5,1
478,2012,17,Thursday,2013-01-24,15:35:00,Al-Shabab,Al-Wehda,3,1,925,King Fahad International Stadium,46.839236,24.788206,67000,414900,226600,3,14,No,Daytime,Yes,19.7,3.2,33.54,1148,11,1
479,2012,17,Thursday,2013-01-24,15:55:00,Najran,Al-Shoulla,1,2,280,Al-Ukhdood Stadium,44.24472,17.59028,2800,31200,20600,8,13,No,Daytime,Yes,17,-1,29.37,630,5,1
480,2012,17,Friday,2013-01-25,15:35:00,Al-Nassr,Al-Taawoun,3,2,3059,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,3100000,208700,4,10,No,Daytime,Yes,21.2,0,24.32,3286,6,1
481,2012,17,Friday,2013-01-25,15:40:00,Al-Faisaly,Al-Ittihad,0,2,1080,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,4000000,12,7,No,Daytime,Yes,30,5,20.57,859,5,1
482,2012,17,Friday,2013-01-25,19:55:00,Al-Ettifaq,Al-Hilal,2,2,9740,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,9600000,6,2,No,Night,Yes,18,11,63.62,7200,4,1
483,2012,11,Sunday,2013-01-27,20:05:00,Al-Ahli,Al-Fateh,3,3,6626,Prince Abdullah Al-Faisal Stadium,39.251693,21.446608,18000,2000000,161100,5,1,No,Night,No,27.5,19,59.83,8264,4,1
484,2012,18,Wednesday,2013-01-30,20:05:00,Al-Shoulla,Al-Faisaly,1,1,60,Al-Shoalah Club Stadium,47.3473497,24.165976,6000,20600,103900,10,12,No,Night,No,15,1,38.58,154,2,1
485,2012,18,Wednesday,2013-01-30,20:05:00,Al-Hilal,Al-Nassr,0,1,18437,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,9600000,3100000,2,4,No,Night,No,14.5,3.3,46.94,3783,2,1
486,2012,18,Wednesday,2013-01-30,20:05:00,Al-Ettifaq,Najran,2,2,292,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,31200,6,8,No,Night,No,14,7,62.72,9740,2,1
487,2012,18,Wednesday,2013-01-30,20:10:00,Al-Ittihad,Hajer,2,2,3575,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,4000000,21900,7,13,No,Night,No,23,15,60.7,9015,6,1
488,2012,18,Thursday,2013-01-31,15:25:00,Al-Fateh,Al-Shabab,1,2,8025,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,414900,1,3,No,Daytime,Yes,18,15,82.63,1340,2,1
489,2012,18,Thursday,2013-01-31,15:45:00,Al-Taawoun,Al-Raed,2,2,3165,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,149200,11,9,No,Daytime,Yes,17,8,55.4,408,2,1
490,2012,18,Thursday,2013-01-31,20:10:00,Al-Wehda,Al-Ahli,1,3,3914,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,2000000,14,5,No,Night,Yes,20,11,56.16,210,9,1
491,2012,19,Wednesday,2013-02-13,20:15:00,Najran,Al-Wehda,1,1,423,Al-Ukhdood Stadium,44.24472,17.59028,2800,31200,226600,8,14,No,Night,No,20,1,28.14,280,6,1
492,2012,19,Wednesday,2013-02-13,20:15:00,Al-Shabab,Al-Raed,2,2,785,King Fahad International Stadium,46.839236,24.788206,67000,414900,149200,3,9,No,Night,No,17.2,2.6,37.59,925,6,1
493,2012,19,Wednesday,2013-02-13,20:15:00,Al-Fateh,Al-Taawoun,2,1,4655,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,208700,1,11,No,Night,No,15,6,54.89,8025,10,1
494,2012,19,Wednesday,2013-02-13,20:15:00,Al-Faisaly,Al-Ettifaq,2,3,486,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,226500,12,6,No,Night,No,17,7,51.75,1080,6,1
495,2012,19,Thursday,2013-02-14,20:15:00,Al-Hilal,Al-Shoulla,4,2,2126,King Fahad International Stadium,46.839236,24.788206,67000,9600000,20600,2,10,No,Night,Yes,15.4,-4,26.05,18437,8,1
496,2012,19,Thursday,2013-02-14,20:15:00,Al-Ahli,Al-Ittihad,1,1,28188,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,2000000,4000000,5,7,No,Night,Yes,27,19,61.61,6626,2,1
497,2012,20,Monday,2013-02-18,20:15:00,Al-Nassr,Al-Ettifaq,2,0,2866,King Fahad International Stadium,46.839236,24.788206,67000,3100000,226500,4,6,No,Night,No,17.9,-2.5,24.85,3059,2,1
498,2012,20,Monday,2013-02-18,20:20:00,Al-Shabab,Al-Hilal,3,2,8635,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,9600000,3,2,No,Night,No,17.9,-2.5,24.85,785,1,1
499,2012,20,Wednesday,2013-02-20,20:20:00,Najran,Al-Fateh,0,2,1047,Al-Ukhdood Stadium,44.24472,17.59028,2800,31200,161100,8,1,No,Night,No,23,-1,20.26,423,7,1
500,2012,20,Wednesday,2013-02-20,20:20:00,Al-Taawoun,Al-Shoulla,1,1,1359,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,20600,11,10,No,Night,No,20,6,40.03,3165,1,1
501,2012,20,Wednesday,2013-02-20,20:20:00,Al-Ahli,Al-Faisaly,2,1,2072,Prince Abdullah Al-Faisal Stadium,39.251693,21.446608,18000,2000000,103900,5,12,No,Night,No,24.6,16,58.78,28188,7,1
502,2012,20,Thursday,2013-02-21,20:20:00,Al-Raed,Hajer,3,2,2182,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,21900,9,13,No,Night,Yes,20,7,42.88,508,4,1
503,2012,20,Thursday,2013-02-21,20:20:00,Al-Wehda,Al-Ittihad,2,1,3218,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,4000000,14,7,No,Night,Yes,26,17,57.63,3914,7,1
504,2012,21,Friday,2013-03-01,20:25:00,Al-Ittihad,Al-Fateh,0,2,4467,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,4000000,161100,7,1,No,Night,Yes,27,18,57.87,3575,6,1
505,2012,21,Saturday,2013-03-02,20:25:00,Al-Faisaly,Hajer,3,0,621,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,21900,12,13,No,Night,Yes,25,8,33.88,486,1,1
506,2012,21,Sunday,2013-03-03,20:25:00,Al-Shoulla,Al-Shabab,1,1,470,Al-Shoalah Club Stadium,47.3473497,24.165976,6000,20600,414900,10,3,No,Night,No,24.3,2.8,24.63,60,7,1
507,2012,21,Sunday,2013-03-03,20:25:00,Al-Raed,Al-Hilal,1,2,10311,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,9600000,8,2,No,Night,No,26,9,34.17,2182,6,1
508,2012,21,Sunday,2013-03-03,20:25:00,Al-Ettifaq,Al-Ahli,1,4,4472,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,2000000,6,5,No,Night,No,22,15,64.5,292,1,1
509,2012,21,Sunday,2013-03-03,20:25:00,Al-Wehda,Al-Nassr,1,1,1671,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,3100000,14,4,No,Night,No,29,19,54.83,3218,10,1
510,2012,21,Monday,2013-03-04,20:25:00,Al-Taawoun,Najran,1,2,521,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,31200,11,9,No,Night,No,29,11,32.77,1359,2,1
511,2012,22,Thursday,2013-03-07,20:25:00,Al-Nassr,Al-Shabab,0,0,1970,King Fahad International Stadium,46.839236,24.788206,67000,3100000,414900,4,3,No,Night,Yes,16.1,-3.1,26.64,2866,1,1
512,2012,22,Thursday,2013-03-07,20:25:00,Al-Fateh,Al-Faisaly,1,0,9133,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,103900,1,11,No,Night,Yes,15,-2,31.01,4655,10,1
513,2012,22,Friday,2013-03-08,20:25:00,Hajer,Al-Ettifaq,2,3,514,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,21900,226500,13,6,No,Night,Yes,15,4,47.75,1476,7,1
514,2012,22,Friday,2013-03-08,20:25:00,Al-Shoulla,Al-Raed,0,0,114,Al-Shoalah Club Stadium,47.3473497,24.165976,6000,20600,149200,10,9,No,Night,Yes,16,-12,13.48,470,1,1
515,2012,22,Friday,2013-03-08,20:25:00,Al-Hilal,Al-Wehda,2,0,1349,King Fahad International Stadium,46.839236,24.788206,67000,9600000,226600,2,14,No,Night,Yes,15.2,-12.8,13.3,2126,12,1
516,2012,22,Friday,2013-03-08,20:25:00,Al-Ahli,Najran,5,1,1884,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,2000000,31200,5,8,No,Night,Yes,27,18,57.87,2072,3,1
517,2012,22,Saturday,2013-03-09,20:25:00,Al-Ittihad,Al-Taawoun,2,1,1627,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,4000000,208700,7,12,No,Night,Yes,27,19,61.61,4467,5,1
518,2012,23,Thursday,2013-03-28,20:35:00,Al-Ahli,Al-Raed,1,2,1904,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,2000000,149200,4,9,No,Night,Yes,30,19,51.76,1884,5,1
519,2012,23,Friday,2013-03-29,20:35:00,Najran,Al-Nassr,1,1,2376,Al-Ukhdood Stadium,44.24472,17.59028,2800,31200,3100000,8,4,No,Night,Yes,19,14,72.76,1047,4,1
520,2012,23,Friday,2013-03-29,20:35:00,Al-Shabab,Al-Taawoun,2,1,638,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,208700,3,12,No,Night,Yes,26.7,6.2,27.09,8635,9,1
521,2012,23,Friday,2013-03-29,20:35:00,Al-Hilal,Al-Ittihad,4,2,10352,King Fahad International Stadium,46.839236,24.788206,67000,9600000,4000000,2,7,No,Night,Yes,26.7,6.2,27.09,1349,5,1
522,2012,23,Friday,2013-03-29,20:35:00,Al-Ettifaq,Al-Shoulla,0,2,111,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,20600,6,10,No,Night,Yes,22,4,30.8,4472,4,1
523,2012,23,Friday,2013-03-29,20:35:00,Al-Wehda,Al-Faisaly,1,2,470,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,103900,14,11,No,Night,Yes,29,18,51.5,1671,3,1
524,2012,23,Saturday,2013-03-30,20:35:00,Hajer,Al-Fateh,1,2,5386,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,21900,161100,13,1,No,Night,Yes,25,6,29.55,514,12,1
525,2012,19,Saturday,2013-04-06,20:35:00,Hajer,Al-Nassr,0,1,1095,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,21900,3100000,13,5,No,Night,Yes,22,6,35.4,5386,8,1
526,2012,24,Friday,2013-04-12,20:35:00,Al-Shoulla,Al-Nassr,1,2,1477,Al-Shoalah Club Stadium,47.3473497,24.165976,6000,20600,3100000,10,4,No,Night,Yes,27.9,4.1,21.82,114,6,1
527,2012,24,Friday,2013-04-12,20:35:00,Al-Raed,Al-Wehda,1,1,1132,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,226600,8,14,No,Night,Yes,28,5,23.1,10311,6,1
528,2012,24,Saturday,2013-04-13,20:35:00,Al-Taawoun,Hajer,0,0,3275,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,21900,12,13,No,Night,Yes,30,4,19.18,521,1,1
529,2012,24,Sunday,2013-04-14,20:35:00,Al-Shabab,Al-Ettifaq,3,1,838,King Fahad International Stadium,46.839236,24.788206,67000,414900,226500,3,6,No,Night,No,29.8,2.8,17.83,638,3,1
530,2012,24,Sunday,2013-04-14,20:35:00,Al-Ittihad,Najran,2,0,1077,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,4000000,31200,7,9,No,Night,No,31,17,43.1,1627,2,1
531,2012,24,Sunday,2013-04-14,20:35:00,Al-Fateh,Al-Ahli,1,0,21037,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,2000000,1,5,No,Night,No,30,11,30.93,9133,4,3
532,2012,24,Sunday,2013-04-14,20:35:00,Al-Faisaly,Al-Hilal,0,1,2050,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,9600000,11,2,No,Night,No,29,8,26.79,621,9,1
533,2012,25,Thursday,2013-04-18,16:50:00,Al-Wehda,Al-Fateh,2,1,120,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,161100,14,1,No,Daytime,Yes,28,12,37.1,470,13,1
534,2012,25,Thursday,2013-04-18,20:40:00,Hajer,Al-Shoulla,0,4,117,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,21900,20600,13,10,No,Night,Yes,31,14,35.56,1095,3,1
535,2012,25,Thursday,2013-04-18,20:40:00,Al-Raed,Al-Ettifaq,1,1,725,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,226500,8,6,No,Night,Yes,28,4,21.54,1132,2,1
536,2012,25,Thursday,2013-04-18,20:40:00,Al-Nassr,Al-Ahli,2,2,5612,King Fahad International Stadium,46.839236,24.788206,67000,3100000,2000000,4,5,No,Night,Yes,31,4,18.12,1970,1,1
537,2012,25,Thursday,2013-04-18,20:40:00,Al-Ittihad,Al-Shabab,1,2,3840,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,4000000,414900,7,3,No,Night,Yes,24,9,38.49,1077,4,1
